date,ride_type,line,station,lat,lon,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2023-04-13,승차,1호선,서울역,37.55315,126.972533,194,337,878.0,2090,2691,3751,3515,3940,3888,3923,3993,4202,4893,4075.0,4291,2755,3025,2134,909
2023-04-13,하차,1호선,서울역,37.55315,126.972533,220,1076,1646.0,2142,3156,3150,3412,3395,3180,3153,3777,3696,3077,2718.0,2541,2430,2155,1384,724
2023-04-13,승차,1호선,시청역,37.56359,126.975407,43,91,135.0,212,270,342,432,589,712,1137,1853,1505,1854,1359.0,1110,1236,740,454,153
2023-04-13,하차,1호선,시청역,37.56359,126.975407,69,396,632.0,1848,1012,1447,2005,1827,1490,1395,1136,840,728,389.0,250,314,222,155,70
2023-04-13,승차,2호선,강남역,37.497958,127.027539,234,373,331.0,521,732,1230,1622,1989,2137,2282,2826,2959,3303,2540.0,2554,3024,2954,3250,1255
2023-04-13,하차,2호선,강남역,37.497958,127.027539,105,500,746.0,1395,3171,2139,2352,2744,2492,2096,2804,3065,3053,2480.0,1755,1408,1299,1215,606
2023-04-13,승차,2호선,사당역,37.476536,126.981631,176,454,489.0,741,993,1464,1691,1813,1922,2304,2168,1845,1948,1814.0,1570,1863,1916,1629,662
2023-04-13,하차,2호선,사당역,37.476536,126.981631,69,683,423.0,799,1077,1392,1614,2003,1791,1621,1999,2890,2810,2661.0,1953,1910,1864,1607,867
2023-04-13,승차,2호선,삼성역,37.508827,127.063203,112,199,189.0,213,325,423,580,872,1052,1512,1998,2166,2067,2055.0,1757,2317,1910,1113,184
2023-04-13,하차,2호선,삼성역,37.508827,127.063203,120,807,708.0,1062,1493,1586,1746,2024,1990,1746,1626,1541,1456,1068.0,507,495,388,272,149
2023-04-13,승차,5호선,광화문역,37.570545,126.976568,35,61,95.0,124,188,313,534,753,1022,1974,3239,2907,3233,2791.0,1817,1629,1267,560,188
2023-04-13,하차,5호선,광화문역,37.570545,126.976568,10,277,398.0,920,1484,1879,3267,3289,3168,2581,1803,1504,869,635.0,438,315,198,98,46
2023-04-13,승차,6호선,이태원역,37.534485,126.994369,849,632,309.0,268,305,294,359,405,446,462,565,776,910,843.0,805,993,815,932,622
2023-04-13,하차,6호선,이태원역,37.534485,126.994369,66,191,122.0,231,365,502,572,667,761,832,881,892,865,943.0,874,794,618,617,386
2023-04-14,승차,1호선,서울역,37.55315,126.972533,307,859,3423.0,5329,3729,4066,3929,3859,3775,3663,4121,5186,7839,9368.0,4539,3215,3450,2403,1868
2023-04-14,하차,1호선,서울역,37.55315,126.972533,289,1682,4153.0,8436,5367,3497,2897,3078,3019,2804,3402,3395,5141,5984.0,3676,2331,2473,2050,1141
2023-04-14,승차,1호선,시청역,37.56359,126.975407,54,106,251.0,381,445,519,670,732,954,1086,1894,2056,3561,6055.0,1982,1560,1227,754,359
2023-04-14,하차,1호선,시청역,37.56359,126.975407,235,1020,3098.0,7188,2904,1153,1288,1096,999,1002,887,866,991,790.0,452,268,204,160,99
2023-04-14,승차,2호선,강남역,37.497958,127.027539,243,610,1432.0,1760,1656,2158,2844,3100,3698,3430,4642,6131,8328,12299.0,7317,5355,5651,5016,2600
2023-04-14,하차,2호선,강남역,37.497958,127.027539,456,1947,6187.0,12300,10990,4420,3875,3314,4110,3619,3464,3850,5083,6879.0,3636,1728,1625,1302,747
2023-04-14,승차,2호선,사당역,37.476536,126.981631,447,1125,2421.0,3231,1929,1582,1572,1652,1754,2029,1876,2290,2552,2996.0,2107,1771,2144,1951,1540
2023-04-14,하차,2호선,사당역,37.476536,126.981631,110,920,1425.0,2253,1784,1419,1848,1588,1967,1890,2491,3188,4266,5984.0,4226,2197,2022,2127,1529
2023-04-14,승차,2호선,삼성역,37.508827,127.063203,176,230,478.0,562,585,981,1337,1671,2016,2546,3318,4298,5813,7668.0,4307,3046,3088,1738,554
2023-04-14,하차,2호선,삼성역,37.508827,127.063203,248,1592,4311.0,9082,5544,2874,2537,2194,2527,1925,1947,2140,2274,1980.0,1326,546,413,376,217
2023-04-14,승차,5호선,광화문역,37.570545,126.976568,40,96,282.0,400,354,549,943,1188,1236,1706,1768,2531,4525,6837.0,2485,1782,1631,1037,346
2023-04-14,하차,5호선,광화문역,37.570545,126.976568,34,1057,2465.0,9265,4287,1806,1677,1540,1437,961,893,970,1308,1268.0,561,316,200,175,91
2023-04-14,승차,6호선,이태원역,37.534485,126.994369,263,223,265.0,345,331,336,375,402,615,750,802,1189,1016,1281.0,832,689,771,784,607
2023-04-14,하차,6호선,이태원역,37.534485,126.994369,85,709,407.0,895,825,610,712,962,649,620,676,762,1003,1283.0,1278,1113,1029,975,1046
2023-04-15,승차,1호선,서울역,37.55315,126.972533,354,721,1448.0,3450,3970,4657,5246,5294,4687,4324,5452,5860,6471,4959.0,4019,3500,3804,2270,1253
2023-04-15,하차,1호선,서울역,37.55315,126.972533,415,1932,2460.0,2788,4033,3665,3479,4323,4667,4252,4678,5463,5698,4616.0,4056,3233,3633,2523,1522
2023-04-15,승차,1호선,시청역,37.56359,126.975407,52,132,175.0,317,493,506,573,659,1286,1646,2329,3462,2260,1953.0,1636,1586,1176,727,263
2023-04-15,하차,1호선,시청역,37.56359,126.975407,55,821,719.0,1003,1852,2050,2534,2377,2489,2115,1394,1497,1018,816.0,482,310,339,243,175
2023-04-15,승차,2호선,강남역,37.497958,127.027539,339,558,543.0,1001,1482,2184,3361,3831,4550,4876,6824,7567,7380,4838.0,4570,3694,4899,4416,2053
2023-04-15,하차,2호선,강남역,37.497958,127.027539,272,1116,1080.0,3511,6357,5276,4658,4891,6097,5077,4282,4754,5234,4221.0,2659,1907,2217,1668,953
2023-04-15,승차,2호선,사당역,37.476536,126.981631,379,683,914.0,1708,1981,1888,2093,2362,3163,2913,3313,3649,3065,2837.0,2739,3096,2617,2689,1463
2023-04-15,하차,2호선,사당역,37.476536,126.981631,145,2033,1207.0,1255,1834,2174,2996,2859,2832,2881,3110,4142,4393,3902.0,2729,2510,2345,2895,1612
2023-04-15,승차,2호선,삼성역,37.508827,127.063203,223,199,263.0,328,495,866,1346,1821,2126,2773,2821,3990,4161,3666.0,2999,3174,2667,1509,284
2023-04-15,하차,2호선,삼성역,37.508827,127.063203,159,1130,1370.0,1818,2869,2436,3101,2955,3375,2947,3064,2883,2683,1323.0,879,566,511,368,222
2023-04-15,승차,5호선,광화문역,37.570545,126.976568,47,67,143.0,236,273,375,566,856,1200,1674,2451,3397,3227,2735.0,1993,2169,1693,914,236
2023-04-15,하차,5호선,광화문역,37.570545,126.976568,13,673,681.0,1016,1680,2194,2526,2770,2694,2229,2117,2293,1658,1007.0,512,297,280,159,114
2023-04-15,승차,6호선,이태원역,37.534485,126.994369,841,597,307.0,275,340,377,446,516,628,769,1103,1197,1197,1159.0,1146,1139,1354,1730,1176
2023-04-15,하차,6호선,이태원역,37.534485,126.994369,114,678,242.0,335,524,618,663,698,919,932,963,1318,1666,1792.0,1749,1849,1663,1998,1598
2023-04-16,승차,1호선,서울역,37.55315,126.972533,243,471,770.0,1925,2658,3369,3940,3488,3925,3503,4593,3931,4706,4183.0,4617,3281,3401,2475,1144
2023-04-16,하차,1호선,서울역,37.55315,126.972533,207,1187,1765.0,2535,3006,3219,3289,3777,4662,3844,4605,3691,4958,3847.0,4374,3590,3151,1525,803
2023-04-16,승차,1호선,시청역,37.56359,126.975407,47,95,167.0,247,335,341,501,670,1600,1277,1372,1858,1631,1392.0,969,1098,675,594,172
2023-04-16,하차,1호선,시청역,37.56359,126.975407,80,462,561.0,905,1400,1892,1783,1375,1311,1158,916,917,692,499.0,386,303,273,194,92
2023-04-16,승차,2호선,강남역,37.497958,127.027539,280,531,592.0,667,1033,1267,1653,2378,2881,2562,3119,3158,3476,3398.0,3169,2912,3341,2636,1039
2023-04-16,하차,2호선,강남역,37.497958,127.027539,116,610,723.0,1607,2577,2647,2634,2878,3016,3043,2612,2709,3244,2888.0,2102,1654,1378,764,537
2023-04-16,승차,2호선,사당역,37.476536,126.981631,252,415,628.0,1052,1534,1747,1708,1751,1944,2382,2253,2543,2004,2273.0,2328,2324,2160,1344,649
2023-04-16,하차,2호선,사당역,37.476536,126.981631,98,1544,858.0,695,1619,1677,1957,1812,2115,1870,2214,2399,2818,3216.0,2356,2064,2032,1306,961
2023-04-16,승차,2호선,삼성역,37.508827,127.063203,125,199,267.0,352,514,694,855,1355,1810,2022,2500,3242,2877,2730.0,2041,2830,1777,1059,191
2023-04-16,하차,2호선,삼성역,37.508827,127.063203,101,810,831.0,1895,2072,2832,2992,2188,2267,2432,1931,1781,1643,1102.0,847,568,374,276,112
2023-04-16,승차,5호선,광화문역,37.570545,126.976568,36,56,108.0,192,272,314,478,769,1614,1814,1776,2190,2393,2156.0,1702,1151,921,474,143
2023-04-16,하차,5호선,광화문역,37.570545,126.976568,12,400,518.0,1032,1648,2369,2435,2224,1679,1392,1508,1319,847,631.0,384,225,190,113,59
2023-04-16,승차,6호선,이태원역,37.534485,126.994369,1171,1157,547.0,371,362,382,394,461,581,575,771,833,835,966.0,946,1062,1050,808,441
2023-04-16,하차,6호선,이태원역,37.534485,126.994369,49,185,168.0,217,382,538,555,627,874,808,719,872,969,912.0,763,621,548,521,277
2023-04-17,승차,1호선,서울역,37.55315,126.972533,497,1392,4930.0,7677,4435,3542,3372,4029,3367,3011,4206,4873,9166,10975.0,5557,3994,3078,1773,887
2023-04-17,하차,1호선,서울역,37.55315,126.972533,476,2573,6676.0,12020,7171,3383,3491,3491,3191,3256,3395,4363,5535,6269.0,4118,2586,2387,1572,863
2023-04-17,승차,1호선,시청역,37.56359,126.975407,87,176,301.0,449,612,576,853,861,877,1259,1991,2493,4482,7685.0,2528,2434,1625,1137,352
2023-04-17,하차,1호선,시청역,37.56359,126.975407,258,1174,3956.0,9493,3875,1750,1291,1351,1180,858,933,908,854,877.0,449,305,299,152,73
2023-04-17,승차,2호선,강남역,37.497958,127.027539,219,657,1584.0,2847,2310,2183,2755,3125,3791,3896,4842,5752,10163,14790.0,11303,7124,7186,5161,1769
2023-04-17,하차,2호선,강남역,37.497958,127.027539,566,2536,8578.0,13384,16078,6418,3589,2948,3533,3075,3204,4064,4430,6609.0,4010,2062,1667,1033,538
2023-04-17,승차,2호선,사당역,37.476536,126.981631,446,1310,3855.0,5709,3294,1832,1619,1713,1862,1654,2058,2222,3179,4447.0,2474,2504,2375,1809,839
2023-04-17,하차,2호선,사당역,37.476536,126.981631,138,1055,2363.0,3510,2182,1540,2051,1955,1810,1868,2068,3232,4899,7920.0,4767,2613,2574,1877,963
2023-04-17,승차,2호선,삼성역,37.508827,127.063203,164,267,590.0,941,827,917,1365,1619,1761,2659,2966,4180,9322,13179.0,6073,4640,3277,1859,474
2023-04-17,하차,2호선,삼성역,37.508827,127.063203,372,2428,6455.0,15754,11605,4534,2334,2072,2212,1590,1720,1737,1904,1887.0,1340,724,466,378,173
2023-04-17,승차,5호선,광화문역,37.570545,126.976568,45,144,380.0,423,525,597,843,849,1214,1556,1983,2808,5031,11198.0,3182,2558,2242,1145,437
2023-04-17,하차,5호선,광화문역,37.570545,126.976568,45,1236,4317.0,12543,5673,2422,2003,1666,1515,1053,1008,1011,1083,,663,327,290,150,56
2023-04-17,승차,6호선,이태원역,37.534485,126.994369,159,212,358.0,470,433,335,322,445,429,527,636,1195,1309,1503.0,991,722,802,603,336
2023-04-17,하차,6호선,이태원역,37.534485,126.994369,109,810,548.0,1470,1352,773,530,443,546,457,559,635,781,924.0,751,464,431,415,281
2023-04-18,승차,1호선,서울역,37.55315,126.972533,467,1297,4767.0,7475,4624,3446,3403,3803,3490,3160,4138,4492,8615,,5511,3647,3510,1963,922
2023-04-18,하차,1호선,서울역,37.55315,126.972533,300,2279,5771.0,11257,6852,3348,3113,3003,3178,2657,3656,3394,5596,7490.0,3976,3035,2681,2061,849
2023-04-18,승차,1호선,시청역,37.56359,126.975407,62,155,331.0,380,533,597,899,754,1229,1451,1867,2473,4791,7532.0,2774,2343,1973,1259,402
2023-04-18,하차,1호선,시청역,37.56359,126.975407,262,1216,3620.0,11498,3983,1531,1617,1273,1319,1155,950,738,1014,825.0,501,285,226,198,109
2023-04-18,승차,2호선,강남역,37.497958,127.027539,263,590,2022.0,3233,2395,2081,2888,3410,3643,4047,4489,7062,10422,12870.0,9672,7105,7552,5714,2569
2023-04-18,하차,2호선,강남역,37.497958,127.027539,569,2493,7836.0,14585,14539,6924,3561,3323,4348,4406,3415,4076,4564,6129.0,3274,2183,2029,1535,693
2023-04-18,승차,2호선,사당역,37.476536,126.981631,562,1348,3530.0,4734,3423,2116,1655,1892,1740,2376,2316,2061,3056,4608.0,2744,2270,2821,2209,1306
2023-04-18,하차,2호선,사당역,37.476536,126.981631,165,1300,2061.0,3240,2291,1620,2036,1824,1849,1791,2175,2985,5496,7685.0,4555,3048,2530,2737,1229
2023-04-18,승차,2호선,삼성역,37.508827,127.063203,176,338,608.0,963,917,1130,1576,2176,2139,3014,3748,5679,9545,13504.0,6711,4611,3572,2572,832
2023-04-18,하차,2호선,삼성역,37.508827,127.063203,271,2202,6971.0,15650,12177,5343,3078,2349,2825,2579,1916,1802,2552,2902.0,1220,635,669,402,195
2023-04-18,승차,5호선,광화문역,37.570545,126.976568,59,141,404.0,555,504,580,1030,925,1317,1679,1898,2701,5740,10501.0,3382,2753,3303,1623,627
2023-04-18,하차,5호선,광화문역,37.570545,126.976568,39,1349,4197.0,13386,5269,2032,1901,1385,1474,1326,862,1166,1706,2014.0,888,346,314,212,95
2023-04-18,승차,6호선,이태원역,37.534485,126.994369,108,138,287.0,413,355,354,334,347,348,387,634,1273,1303,1428.0,923,758,694,588,438
2023-04-18,하차,6호선,이태원역,37.534485,126.994369,110,818,564.0,1277,1178,675,438,466,479,421,502,684,826,854.0,739,468,372,310,246
2023-04-19,승차,1호선,서울역,37.55315,126.972533,444,1195,3936.0,7509,4557,2875,3412,3191,3765,3475,3820,4707,8060,11066.0,4356,3234,3244,2002,1013
2023-04-19,하차,1호선,서울역,37.55315,126.972533,347,1781,5577.0,11905,6169,2984,2870,3318,3782,2873,3560,3794,6177,7584.0,4198,3253,2532,2195,1094
2023-04-19,승차,1호선,시청역,37.56359,126.975407,84,159,278.0,429,578,607,850,972,1010,1445,1844,2741,4167,7730.0,3023,2298,2317,1316,495
2023-04-19,하차,1호선,시청역,37.56359,126.975407,234,1335,3627.0,10165,3713,1745,1573,1487,1500,1055,983,964,899,952.0,441,243,243,141,104
2023-04-19,승차,2호선,강남역,37.497958,127.027539,252,711,1906.0,2933,2368,1941,2607,3126,3321,4366,5156,6195,11513,12946.0,8802,7077,8020,5537,2934
2023-04-19,하차,2호선,강남역,37.497958,127.027539,532,2705,7812.0,16503,13674,5261,4111,3432,3923,3565,3649,3854,5616,7583.0,3821,1882,1716,1756,663
2023-04-19,승차,2호선,사당역,37.476536,126.981631,582,1451,3860.0,4699,3127,2018,2092,1841,2035,1879,2199,2142,3264,4325.0,2650,2534,2621,2547,1378
2023-04-19,하차,2호선,사당역,37.476536,126.981631,160,1165,2539.0,3838,2144,1670,1967,1606,1453,1839,2432,3142,4937,7438.0,5029,2631,2451,2712,1459
2023-04-19,승차,2호선,삼성역,37.508827,127.063203,224,292,619.0,916,897,1104,1422,1965,2347,2978,4102,5384,9829,13280.0,6104,4870,4616,2482,690
2023-04-19,하차,2호선,삼성역,37.508827,127.063203,307,2293,7339.0,15159,11733,5109,2926,2528,2836,2810,2128,1897,2364,2437.0,1270,635,532,618,232
2023-04-19,승차,5호선,광화문역,37.570545,126.976568,50,136,404.0,532,525,502,888,971,1334,1760,2109,2633,5361,9126.0,3375,2729,2568,1593,614
2023-04-19,하차,5호선,광화문역,37.570545,126.976568,43,1204,4087.0,12985,5965,2034,1765,1615,1833,1256,1094,1092,1472,1700.0,688,358,294,207,113
2023-04-19,승차,6호선,이태원역,37.534485,126.994369,115,139,285.0,409,352,296,313,401,347,481,707,1229,1166,1484.0,969,774,746,721,518
2023-04-19,하차,6호선,이태원역,37.534485,126.994369,122,851,619.0,1297,1201,683,540,426,592,470,561,624,797,1008.0,747,419,418,343,240
2023-04-20,승차,1호선,서울역,37.55315,126.972533,446,1289,4740.0,7399,4595,3263,3378,3823,3906,3264,3860,4353,8150,10546.0,5389,3632,3735,2023,1174
2023-04-20,하차,1호선,서울역,37.55315,126.972533,348,2276,4145.0,13753,7664,3385,3007,3096,3162,3244,3575,4278,5177,6788.0,4060,2879,2596,1978,1025
2023-04-20,승차,1호선,시청역,37.56359,126.975407,63,111,295.0,446,526,599,729,805,1101,1337,1792,2377,4524,7654.0,2918,2565,2091,1319,453
2023-04-20,하차,1호선,시청역,37.56359,126.975407,261,1551,2484.0,11961,4693,1804,1614,1211,1307,1084,895,895,1081,961.0,437,337,247,247,105
2023-04-20,승차,2호선,강남역,37.497958,127.027539,270,647,1863.0,3084,2332,1984,2524,3003,3582,3344,4551,5220,11332,16466.0,10086,6852,7816,7022,2739
2023-04-20,하차,2호선,강남역,37.497958,127.027539,485,2469,7774.0,14881,15893,5548,3742,3359,4331,3044,3867,3938,5192,7022.0,4055,1861,1392,1270,725
2023-04-20,승차,2호선,사당역,37.476536,126.981631,663,1278,3863.0,4569,3147,1777,1628,1893,1975,2167,2365,2212,3333,4355.0,2715,2642,2663,2382,1275
2023-04-20,하차,2호선,사당역,37.476536,126.981631,148,1083,2617.0,3261,2182,1560,1975,2192,1732,1816,2233,2956,5239,7266.0,5262,2765,2615,2371,1207
2023-04-20,승차,2호선,삼성역,37.508827,127.063203,201,357,637.0,859,887,1067,1617,1818,2004,2689,3457,5057,9878,13441.0,6300,4301,3733,2556,591
2023-04-20,하차,2호선,삼성역,37.508827,127.063203,316,2401,7216.0,15090,10840,4711,2768,2412,2303,2054,2312,2056,2206,2164.0,1141,658,525,349,203
2023-04-20,승차,5호선,광화문역,37.570545,126.976568,54,129,356.0,603,540,594,808,1011,1290,1584,2059,2924,5392,10049.0,3822,3014,2823,1692,683
2023-04-20,하차,5호선,광화문역,37.570545,126.976568,33,1253,4529.0,14739,6227,2238,2166,1465,1525,1399,1003,974,1552,1767.0,801,337,260,189,103
2023-04-20,승차,6호선,이태원역,37.534485,126.994369,118,126,279.0,444,341,301,317,382,422,529,685,1433,1198,1485.0,1002,754,806,606,530
2023-04-20,하차,6호선,이태원역,37.534485,126.994369,115,867,617.0,1507,1236,803,522,481,565,521,543,758,849,1140.0,868,575,514,420,337
2023-04-21,승차,1호선,서울역,37.55315,126.972533,411,1248,4214.0,7411,4523,3481,3748,3857,4244,4334,4836,6007,10224,11667.0,5291,4695,4577,3672,1684
2023-04-21,하차,1호선,서울역,37.55315,126.972533,386,2100,5992.0,10709,7338,3538,3479,3812,3914,3251,4145,4703,6861,9256.0,6093,3364,3231,2748,1353
2023-04-21,승차,1호선,시청역,37.56359,126.975407,74,155,269.0,368,558,651,901,1017,1305,1824,2205,2819,4363,8078.0,2820,2199,2099,1440,485
2023-04-21,하차,1호선,시청역,37.56359,126.975407,243,1072,4087.0,10705,3961,2100,1695,1304,1423,1081,1088,1065,1264,1254.0,709,329,357,240,154
2023-04-21,승차,2호선,강남역,37.497958,127.027539,315,763,1792.0,2832,2246,1986,2856,3331,4444,4288,5784,6725,11872,14814.0,9084,7599,6842,7432,4344
2023-04-21,하차,2호선,강남역,37.497958,127.027539,506,2512,7292.0,14053,12749,5307,3595,3346,4138,3579,4224,4443,5676,9064.0,5731,2277,1860,1453,1016
2023-04-21,승차,2호선,사당역,37.476536,126.981631,647,1361,3861.0,4190,2950,1677,1533,1950,2099,2481,2261,2803,3126,4138.0,3165,2886,2790,3470,2397
2023-04-21,하차,2호선,사당역,37.476536,126.981631,189,1423,2127.0,3540,1995,1631,2156,2315,1861,1899,2782,3788,5589,8377.0,4716,3118,2217,2646,1548
2023-04-21,승차,2호선,삼성역,37.508827,127.063203,284,311,644.0,864,956,1181,1762,2112,2632,3166,4007,5564,9843,12363.0,5528,3771,3423,2485,626
2023-04-21,하차,2호선,삼성역,37.508827,127.063203,286,2344,6434.0,15302,11442,4639,2891,2387,2529,2442,2139,2175,2402,2446.0,1529,699,583,462,262
2023-04-21,승차,5호선,광화문역,37.570545,126.976568,42,140,379.0,564,522,708,951,1152,1649,1927,2661,4046,6242,10163.0,3237,2585,2749,1690,567
2023-04-21,하차,5호선,광화문역,37.570545,126.976568,38,1289,4035.0,12753,5559,2519,2331,1503,1888,1458,1296,1761,1624,1918.0,964,325,287,229,105
2023-04-21,승차,6호선,이태원역,37.534485,126.994369,171,189,279.0,416,388,337,405,426,618,776,881,1433,1510,1694.0,931,1111,803,904,783
2023-04-21,하차,6호선,이태원역,37.534485,126.994369,100,778,565.0,1617,1182,734,649,771,605,578,609,762,1023,1443.0,1459,1139,1213,1177,944
2023-04-22,승차,1호선,서울역,37.55315,126.972533,460,837,1639.0,3397,4487,5690,5467,6157,6517,5613,5310,6651,7522,5245.0,4471,3727,4774,4623,1506
2023-04-22,하차,1호선,서울역,37.55315,126.972533,459,2871,2931.0,3225,5125,4529,5321,5348,5024,5480,5766,6167,7568,5195.0,5066,3484,3396,3136,1526
2023-04-22,승차,1호선,시청역,37.56359,126.975407,194,159,317.0,306,356,509,670,1076,1258,1807,2735,3792,3060,2228.0,1953,2173,1348,980,321
2023-04-22,하차,1호선,시청역,37.56359,126.975407,165,1252,780.0,1213,1803,1965,2958,2745,2954,2496,1978,1586,1450,1296.0,554,446,326,278,159
2023-04-22,승차,2호선,강남역,37.497958,127.027539,352,578,732.0,986,1582,2406,3159,4217,4460,5284,6180,6757,6270,6150.0,4098,4130,5587,4641,2405
2023-04-22,하차,2호선,강남역,37.497958,127.027539,275,1224,1229.0,3504,6443,5048,5184,5107,5422,4974,4034,4398,5436,4614.0,2888,2843,2336,1639,972
2023-04-22,승차,2호선,사당역,37.476536,126.981631,357,815,1164.0,1605,2116,2226,2360,2628,2902,3038,3074,3299,2891,2919.0,3252,3634,3824,3081,1629
